SMILES,pIC50,mol,num_atoms,logP
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32930d0>,26,4.262400000000004
Cc1cc(Br)cc(C)c1N=C1NCCN1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293140>,15,2.2462399999999993
COc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32931b0>,16,2.3731
Clc1cccc(Br)c1N=C1NCCN1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293220>,14,2.2828
O=[N+]([O-])c1cc(Cl)c(N=C2NCCN2)c(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293290>,17,2.0818999999999996
CCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293300>,30,2.7425000000000006
CCOCC(O)Cn1ccnc1[N+](=O)[O-],0.65,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293370>,15,0.18869999999999992
NC1=NN(c2cccc(C(F)(F)F)c2)CC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32933e0>,16,2.1877000000000004
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293450>,23,5.3167000000000035
NC(=O)c1c(Cl)cccc1Br,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32934c0>,11,2.2013999999999996
NC(=O)c1c(F)cccc1Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293530>,11,1.578
Cc1nnc(-c2ccccn2)o1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32935a0>,12,1.4400199999999999
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293610>,30,2.9708000000000014
CC(=O)N(CCO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293680>,32,-0.9884
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,,<rdkit.Chem.rdchem.Mol object at 0x7f59a32936f0>,34,-1.6274999999999986
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293760>,26,2.6759000000000013
Nc1ncnc2nc[nH]c12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a32937d0>,10,-0.0648999999999999
CCCCCCCCCCCC(=O)N1CCCC1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293840>,19,4.056300000000003
COC(=O)NC1=NCC(c2ccccc2)N1C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32938b0>,17,1.3851
COC(=O)NC1=NCC(c2ccccc2F)N1C,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293920>,18,1.5242
COC(=O)NC1=NCC(c2ccccc2Cl)N1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293990>,18,2.0385
COC(=O)NC1=NCC(c2ccc(Cl)cc2)N1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293a00>,18,2.0385
CCOC(=O)NC1=NCC(c2cccc(C)c2C)N1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293a70>,20,2.3920400000000006
N=[N+]=NC1CC(n2cnc3c(N)ncnc32)OC1CO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293ae0>,20,-0.3927300000000004
N=[N+]=NC1CC(n2cnc3c(=O)[nH]c(N)nc32)OC1CO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293b50>,21,-1.0994299999999997
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293bc0>,23,4.744900000000003
NC(=O)c1ccc(Cl)nn1,0.59,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293c30>,10,0.2289
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293ca0>,21,1.4589999999999999
CCCCCCOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293d10>,22,3.9631000000000034
CCCCOC(=O)N(CCCC)SN(C)C(=O)ON=C(C)SC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293d80>,23,4.353200000000004
CCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293df0>,20,3.182900000000002
CCC(C)n1nc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293e60>,13,2.4023000000000003
O=CNC=Cc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293ed0>,11,1.4033
CC(=O)Oc1ccc(C=CNC=O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a3293f40>,15,1.3286
CSC(C)=NOC(=O)N(C)SN(C)C(=O)C1CC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c040>,18,2.1828000000000003
c1ccc2c(c1)nnn2C1CCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c0b0>,14,2.5464
c1ccc2nn(C3CCCCC3)nc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c120>,15,2.9365000000000014
N#Cc1ccc(C=CNC=O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c190>,13,1.2749799999999998
CN(C)N=Nc1ccc(NC(N)=O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c200>,15,1.7374999999999998
CCCCCCCCN(C)N=Nc1ccc(C(N)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c270>,21,4.076500000000003
c1ccc2nn(C3CCCC3)nc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c2e0>,14,2.5464
c1ccc2c(c1)nnn2C1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c350>,15,2.9365000000000014
CCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c3c0>,16,-0.02350000000000002
Cc1ccccc1C(=O)c1ccc2n1CCC2C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c430>,20,2.5994199999999994
O=C(c1ccc(F)cc1)c1ccc2n1CCC2C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c4a0>,20,2.4300999999999995
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c510>,26,0.7314000000000015
Cc1cccc(C)c1NC(=O)CCN,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c580>,14,1.5907399999999998
N#CC(C#N)=NNc1ccc(N=Nc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c5f0>,21,3.917060000000002
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c660>,23,2.3659
Clc1cccc(Oc2ccc(Cl)c(Cl)c2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c6d0>,16,5.439100000000002
c1[nH]nc2c1CCC1c3n[nH]cc3CCC21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c740>,16,1.8926
CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c7b0>,15,0.7149999999999999
Cc1cccc(OC(=O)CNC(=O)c2ccccc2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c820>,20,2.33042
CN(C)N=Nc1ccccc1I,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c890>,12,2.8515000000000015
CN(C)N=Nc1ccccc1CO,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c900>,13,1.7391999999999999
C=CCN(C)N=Nc1ccc(C(N)=O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c970>,16,1.902
CON(C)N=Nc1ccc(C(N)=O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c9e0>,15,1.2773999999999999
COc1ccc(C(N)=O)cc1N=NN(C)C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ca50>,16,1.3544
CNC(=O)c1ccccc1N=NN(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cac0>,15,1.6065
CN(C)N=Nc1ccccc1C(=O)NCC#N,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cb30>,17,1.50028
CC(=O)NNC(=O)c1ccccc1N=NN(C)C,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cba0>,18,1.0277999999999996
CN(C)N=Nc1ccccc1C(=O)NC#N,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cc10>,16,1.4577799999999999
CC(=O)N(C)N=Nc1ccc(C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cc80>,14,2.4720200000000006
CN(C)N=Nc1ccccc1C(=O)NN,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ccf0>,15,0.8504000000000003
C#CCN(C)N=Nc1nc[nH]c1C(N)=O,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cd60>,15,0.07229999999999998
CCN(CC)CCCNC(=O)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cdd0>,17,2.1483
O=C(Oc1ccccc1)n1cc(F)c(=O)[nH]c1=O,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ce40>,18,0.7227999999999999
O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ceb0>,19,0.8606
CCCCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cf20>,18,1.2407
COCc1ccc(C(=O)O)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329cf90>,12,1.5312000000000001
Cc1cccc(C)c1N(CCCN1CCCCC1)C(=O)Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d000>,27,4.755140000000004
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d070>,17,1.3510999999999997
N#CC=Cc1ccc([N+](=O)[O-])o1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d0e0>,12,1.7245800000000002
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d150>,19,2.729440000000001
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d1c0>,21,2.734400000000001
CCCC(C)n1nnc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d230>,14,2.7924000000000007
CCCCC(N)Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d2a0>,13,2.746600000000001
CC(C)(C)C(N)Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d310>,13,2.602500000000001
CC(C)CC(N)Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d380>,13,2.602500000000001
Clc1cc(Cl)c2c(c1)Oc1c(ccc(Cl)c1Cl)O2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d3f0>,18,6.1982
O=[N+]([O-])c1ccc(C=CBr)o1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d460>,11,2.553400000000001
CCOP(N)(=O)ON=C(C#N)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d4d0>,17,2.03418
CCOP(=O)(ON=C(C#N)c1ccccc1)N(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d540>,19,2.637080000000001
CCOP(=O)(NC)ON=C(C#N)c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d5b0>,19,2.9482800000000013
CCNP(=O)(OCC)ON=C(C#N)c1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d620>,22,2.5931800000000003
CCNP(=O)(OCC)ON=C(C#N)c1ccc(OC)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d690>,21,2.6935800000000008
COc1cc([N+](=O)[O-])c(OC)cc1CC(C)N,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d700>,17,1.5016999999999998
Clc1cc(Cl)c2oc3c(Cl)c(Cl)c(Cl)cc3c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d770>,18,6.853000000000001
CC1(C)CNC(=NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d7e0>,35,6.3818000000000055
Clc1ccc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d850>,18,6.853
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d8c0>,25,3.180500000000002
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d930>,20,8.159799999999999
Clc1c(Br)cccc1N=C1NCCN1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329d9a0>,14,2.2828
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329da10>,22,4.271900000000004
Nc1ccc2nc3ccccn3c2n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329da80>,14,1.4647
Cc1cccn2c1nc1ccc(N)nc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329daf0>,15,1.77312
Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329db60>,17,6.636000000000001
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dbd0>,23,4.602400000000004
CC(=O)OCC1OC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dc40>,31,0.04689999999999972
CC1CN(N=O)CC(C)N1,0.45,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dcb0>,10,0.35000000000000014
CCc1ccccc1C(N)=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dd20>,11,1.3479
ClC1CC2CCC1C2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dd90>,8,2.4138
CCCOc1cncc(C)n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329de00>,11,1.57382
COCCN(CCOC)N=O,0.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a329de70>,11,0.26260000000000017
CCOCCN(CCOCC)N=O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dee0>,13,1.0428
Brc1ccc(Br)c(-c2cc(Br)c(Br)cc2Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329df50>,17,7.166100000000003
Clc1ccc2c(Cl)c(Cl)c(Cl)c(Cl)c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329dfc0>,15,6.1068
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCO2,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e030>,25,1.5407999999999995
Cc1cc2c(nc1N)[nH]c1ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e0a0>,15,2.60672
COc1nc[nH]c1[N+](=O)[O-],0.47,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e110>,10,0.32649999999999985
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e180>,31,6.543980000000005
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e1f0>,31,4.903080000000004
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e260>,17,3.3790000000000013
CC(=O)OCC(Cn1ccnc1[N+](=O)[O-])OC(C)=O,0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e2d0>,19,0.2860999999999996
CCS(=O)(=O)CCn1ccnc1[N+](=O)[O-],0.59,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e340>,15,0.2260000000000002
CC=COCC(O)Cn1ccnc1[N+](=O)[O-],0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e3b0>,16,0.7023999999999999
COC(=O)C(=Cc1ccc([N+](=O)[O-])o1)[N+](=O)[O-],0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e420>,17,0.9783999999999997
COC(=O)C(=Cc1ccc(Br)o1)[N+](=O)[O-],0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e490>,15,1.8327
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e500>,18,7.274000000000001
CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1ccccc1Cl)C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e570>,28,4.448000000000003
CNS(=O)(=O)c1nnc(NC(C)=O)s1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e5e0>,14,-0.5954000000000002
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(OC(=O)C2OC(O)CC(O)C2O)C1O,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e650>,66,0.598100000000007
CON(C)C(=O)Nc1ccc(OCCc2ccc(C)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e6c0>,23,3.641620000000003
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e730>,29,6.317080000000003
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e7a0>,17,0.6429000000000001
CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e810>,17,2.0851
CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e880>,24,0.946800000000001
CC(=O)NC(=O)COC(=O)c1ccccc1,0.31,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e8f0>,16,0.5060999999999996
CC(=O)OCC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e960>,34,1.5977
CCCCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329e9d0>,26,4.262400000000004
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(NC(=O)CN(C)C)C(O)C(C)O1,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ea40>,44,0.7479999999999991
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329eab0>,23,4.560200000000004
N#Cc1ccnnc1,0.45,<rdkit.Chem.rdchem.Mol object at 0x7f59a329eb20>,8,0.3482799999999999
CC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329eb90>,22,2.872200000000001
C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ec00>,35,5.553980000000005
COc1cc(Cc2cnc(N)nc2N)ccc1SC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ec70>,19,1.9622999999999997
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ece0>,21,1.9708999999999997
Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ed50>,16,5.4391000000000025
O=C1CC(Sc2ccc(Cl)cc2)N1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329edc0>,13,2.2781
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ee30>,20,4.069700000000001
CNC(=NC#N)NCCSCc1csc(N=C(N)N)n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a329eea0>,20,-0.07271999999999912
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ef10>,27,2.476700000000001
CC(C)(C)C(=O)CC(C(O)C(C)(C)C)n1cncn1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ef80>,19,2.2314999999999996
CC(C)Oc1ccccc1OC(=O)N(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329eff0>,16,2.534200000000001
CON=CCCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f060>,12,2.2514000000000003
NNC(=O)Nc1ccc(Cl)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f0d0>,12,1.3352000000000002
CCCCCn1nnc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f140>,14,2.621500000000001
CCCCCn1nc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f1b0>,14,2.621500000000001
CCCCCCn1nc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f220>,15,3.0116000000000014
CC(C)n1nnc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f290>,12,2.0122
CCCCC(C)n1nnc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f300>,15,3.182500000000002
CC(C)n1nc2ccccc2n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f370>,12,2.0122
CCCC(C)n1nc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f3e0>,14,2.7924000000000015
CCCCC(C)n1nc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f450>,15,3.182500000000002
OCCCn1nnc2ccccc21,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f4c0>,13,0.8136999999999999
OCCCCn1nnc2ccccc21,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f530>,14,1.2037999999999998
OCCCCCn1nnc2ccccc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f5a0>,15,1.5938999999999999
OCCCCCCn1nnc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f610>,16,1.984
OCCCn1nc2ccccc2n1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f680>,13,0.8137
OCCCCn1nc2ccccc2n1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f6f0>,14,1.2037999999999998
OCCCCCn1nc2ccccc2n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f760>,15,1.5938999999999999
OCCCCCCn1nc2ccccc2n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f7d0>,16,1.9839999999999998
O=C(O)CCCCn1nnc2ccccc21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f840>,16,1.6861999999999997
O=C(O)CCCCCn1nnc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f8b0>,17,2.0763
O=C(O)CCCCn1nc2ccccc2n1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f920>,16,1.6862
O=C(O)CCCCCn1nc2ccccc2n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f990>,17,2.0763
CCOC(=O)Cn1nnc2ccccc21,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fa00>,15,0.9943999999999997
CCOC(=O)CCn1nnc2ccccc21,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fa70>,16,1.3844999999999998
CCOC(=O)CCCn1nnc2ccccc21,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fae0>,17,1.7746
CCOC(=O)CCCCn1nnc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fb50>,18,2.1647
CCOC(=O)CCCCCn1nnc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fbc0>,19,2.554800000000001
CCOC(=O)Cn1nc2ccccc2n1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fc30>,15,0.9944
CCOC(=O)CCn1nc2ccccc2n1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fca0>,16,1.3844999999999998
CCOC(=O)CCCCn1nc2ccccc2n1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fd10>,18,2.1647
CCOC(=O)CCCCCn1nc2ccccc2n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fd80>,19,2.554800000000001
NC(=O)Cn1nnc2ccccc21,,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fdf0>,13,-0.08340000000000058
NC(=O)CCn1nnc2ccccc21,0.49,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fe60>,14,0.3066999999999993
NC(=O)CCCn1nnc2ccccc21,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a329fed0>,15,0.6967999999999992
NC(=O)CCCCn1nnc2ccccc21,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a329ff40>,16,1.086899999999999
NC(=O)CCCCCn1nnc2ccccc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a0040>,17,1.4769999999999992
