From	Entry
9606.ENSP00000430598	O00244
9606.ENSP00000264161	P14868
9606.ENSP00000296266	Q9HBG6
9606.ENSP00000341805	Q8WUB8
9606.ENSP00000353793	O75717
9606.ENSP00000299155	Q9BXJ7
9606.ENSP00000259951	P30511
9606.ENSP00000254616	Q9Y5J6
9606.ENSP00000262648	P23352
9606.ENSP00000436607	P35318
9606.ENSP00000256398	Q9H9T3
9606.ENSP00000264634	P41221
9606.ENSP00000323264	Q8N4S9
9606.ENSP00000387662	P01275
9606.ENSP00000216294	Q16533
9606.ENSP00000293897	P35346
9606.ENSP00000325562	Q5TGZ0
9606.ENSP00000188790	Q12884
9606.ENSP00000374359	Q2QGD7
9606.ENSP00000306548	Q9BYD1
9606.ENSP00000247461	P27824
9606.ENSP00000296870	P08700
9606.ENSP00000272238	Q8NEY4
9606.ENSP00000334329	Q8IZJ1
9606.ENSP00000431254	B9A064
9606.ENSP00000357036	Q96DU3
9606.ENSP00000418287	O76071
9606.ENSP00000257829	Q9H0A0
9606.ENSP00000237530	P04844
9606.ENSP00000286398	O95347
9606.ENSP00000252483	Q92692
9606.ENSP00000374354	Q96B26
9606.ENSP00000265849	P54278
9606.ENSP00000312988	Q15653
9606.ENSP00000399970	Q66LE6
9606.ENSP00000297431	O43913
9606.ENSP00000359319	Q02962
9606.ENSP00000364190	P40425
9606.ENSP00000263918	O43815
9606.ENSP00000397552	O96019
9606.ENSP00000356030	P08174
9606.ENSP00000264639	O43242
9606.ENSP00000261637	O75691
9606.ENSP00000292114	Q8N511
9606.ENSP00000282397	P17948
9606.ENSP00000385361	P12018
9606.ENSP00000412566	P14678
9606.ENSP00000349437	P11717
9606.ENSP00000410409	Q9H5J8
9606.ENSP00000257245	P62072
9606.ENSP00000425864	Q96FH0
9606.ENSP00000363921	Q8TEW0
9606.ENSP00000332353	Q13635
9606.ENSP00000364709	P00742
9606.ENSP00000480090	Q7Z443
9606.ENSP00000262741	Q92569
9606.ENSP00000321260	P10176
9606.ENSP00000262367	Q92793
9606.ENSP00000313169	O15259
9606.ENSP00000297990	Q9H6R4
9606.ENSP00000241453	P36888
9606.ENSP00000241041	Q9Y5Y5
9606.ENSP00000380150	Q9BXL7
9606.ENSP00000354687	P03886
9606.ENSP00000465992	Q86Y91
9606.ENSP00000248244	Q8IUC6
9606.ENSP00000304891	Q96A05
9606.ENSP00000263168	P52907
9606.ENSP00000331242	Q96MU8
9606.ENSP00000290378	P68032
9606.ENSP00000411898	Q6UW88
9606.ENSP00000353198	P10082
9606.ENSP00000328236	P50748
9606.ENSP00000254730	P57772
9606.ENSP00000331040	Q13516
9606.ENSP00000482457	P16885
9606.ENSP00000272645	O15514
9606.ENSP00000265371	O14786
9606.ENSP00000264926	Q9NS91
9606.ENSP00000338844	Q15437
9606.ENSP00000269886	Q99961
9606.ENSP00000352565	P61296
9606.ENSP00000335193	Q96JC1
9606.ENSP00000416606	P01225
9606.ENSP00000324404	Q9BT92
9606.ENSP00000368686	Q16254
9606.ENSP00000290663	Q96G25
9606.ENSP00000397259	Q14CW9
9606.ENSP00000313007	P11940
9606.ENSP00000295228	P09529
9606.ENSP00000357679	Q9Y3Y2
9606.ENSP00000252818	P17535
9606.ENSP00000463069	Q68DV7
9606.ENSP00000301364	Q2NL82
9606.ENSP00000283027	P53384
9606.ENSP00000287169	Q9C0B5
9606.ENSP00000484288	P49917
9606.ENSP00000266970	P24941
9606.ENSP00000337088	O00255
9606.ENSP00000381775	O14788
9606.ENSP00000363391	Q9NPE6
9606.ENSP00000313420	P78527
9606.ENSP00000284878	P78310
9606.ENSP00000294383	Q9UPU5
9606.ENSP00000217182	Q05639
9606.ENSP00000310623	Q9H1K1
9606.ENSP00000363869	Q9Y279
9606.ENSP00000351185	P51530
9606.ENSP00000266503	Q8WYA1
9606.ENSP00000265339	P63146
9606.ENSP00000273261	Q96JA1
9606.ENSP00000367527	Q96SD1
9606.ENSP00000379836	Q8TAD4
9606.ENSP00000362547	O43156
9606.ENSP00000301765	A5D8V6
9606.ENSP00000376097	O94763
9606.ENSP00000332723	Q9Y6Z7
9606.ENSP00000359518	Q9NV56
9606.ENSP00000363322	Q8NHZ8
9606.ENSP00000274242	P61927
9606.ENSP00000281187	Q4G0F5
9606.ENSP00000315136	O96018
9606.ENSP00000362181	O95944
9606.ENSP00000365042	P67870
9606.ENSP00000305260	P62879
9606.ENSP00000294008	Q8IY92
9606.ENSP00000385451	P21741
9606.ENSP00000393275	Q8WY41
9606.ENSP00000383402	Q8TF05
9606.ENSP00000354957	Q8IY18
9606.ENSP00000318822	P55957
9606.ENSP00000254719	P27694
9606.ENSP00000300413	P62314
9606.ENSP00000276431	O14763
9606.ENSP00000428657	Q13075
9606.ENSP00000380131	P56747
9606.ENSP00000251303	Q9BQ83
9606.ENSP00000432279	Q7LBR1
9606.ENSP00000265062	P51149
9606.ENSP00000324122	Q8WWY3
9606.ENSP00000462647	P18509
9606.ENSP00000369695	P42568
9606.ENSP00000304292	Q96NW4
9606.ENSP00000362082	P30281
9606.ENSP00000451188	Q9P0R6
9606.ENSP00000415941	P0C0L5
9606.ENSP00000479097	A0A087X089
9606.ENSP00000300060	P15144
9606.ENSP00000366109	P04083
9606.ENSP00000301738	Q9NXV2
9606.ENSP00000222482	Q9UI42
9606.ENSP00000327467	Q9H4I9
9606.ENSP00000242480	P11161
9606.ENSP00000261263	Q9UL25
9606.ENSP00000286639	Q16520
9606.ENSP00000363770	P02747
9606.ENSP00000261700	Q9Y224
9606.ENSP00000264020	E9PR06
9606.ENSP00000436679	Q9UBU9
9606.ENSP00000256443	P50613
9606.ENSP00000224140	Q7Z333
9606.ENSP00000261921	Q08397
9606.ENSP00000353104	Q86SQ9
9606.ENSP00000375899	Q13342
9606.ENSP00000355249	Q14209
9606.ENSP00000268638	Q02556
9606.ENSP00000305875	Q8IYI0
9606.ENSP00000323046	Q9NQT5
9606.ENSP00000389715	Q6VAB6
9606.ENSP00000403683	Q96AH0
9606.ENSP00000474071	Q96HB5
9606.ENSP00000429900	Q9ULH1
9606.ENSP00000329797	Q9BY67
9606.ENSP00000360613	P49459
9606.ENSP00000442563	Q9UHN1
9606.ENSP00000325285	Q9NYA4
9606.ENSP00000347184	P42858
9606.ENSP00000360473	Q9NQP4
9606.ENSP00000305714	P13497
9606.ENSP00000264712	O14782
9606.ENSP00000257863	Q16671
9606.ENSP00000309415	P09497
9606.ENSP00000393312	P11362
9606.ENSP00000284523	P56704
9606.ENSP00000442318	Q86VP6
9606.ENSP00000357206	P48681
9606.ENSP00000311360	Q99638
9606.ENSP00000185150	Q96DZ1
9606.ENSP00000318128	Q9NUP1
9606.ENSP00000335321	O75533
9606.ENSP00000258301	O43752
9606.ENSP00000358310	O75578
9606.ENSP00000311579	O95271
9606.ENSP00000296027	P42830
9606.ENSP00000381364	Q9Y6J0
9606.ENSP00000307940	P13639
9606.ENSP00000394085	Q6NYC1
9606.ENSP00000245932	P50552
9606.ENSP00000261507	Q15800
9606.ENSP00000283109	Q9BVS4
9606.ENSP00000053243	Q02223
9606.ENSP00000468927	M0QZ60
9606.ENSP00000299178	P37288
9606.ENSP00000272190	P00797
9606.ENSP00000464030	Q14164
9606.ENSP00000357812	Q9Y2W6
9606.ENSP00000481038	Q7L576
9606.ENSP00000355904	P62508
9606.ENSP00000376849	P51878
9606.ENSP00000384490	O95503
9606.ENSP00000264606	P56524
9606.ENSP00000251157	Q96N67
9606.ENSP00000252595	Q6PCB7
9606.ENSP00000265983	P02790
9606.ENSP00000328187	O94952
9606.ENSP00000263202	Q92890
9606.ENSP00000298875	Q9P2I0
9606.ENSP00000310170	P15407
9606.ENSP00000221801	P22087
9606.ENSP00000414398	Q9UBS4
9606.ENSP00000368970	P61960
9606.ENSP00000367323	Q13303
9606.ENSP00000330694	Q96MG7
9606.ENSP00000364847	Q9Y5V3
9606.ENSP00000429089	O96020
9606.ENSP00000314543	Q96M61
9606.ENSP00000253363	Q14498
9606.ENSP00000304422	Q8NCW0
9606.ENSP00000234038	Q15435
9606.ENSP00000217958	O75832
9606.ENSP00000419325	Q96I99
9606.ENSP00000363822	P10275
9606.ENSP00000376827	Q9NXB0
9606.ENSP00000262435	Q9HAU4
9606.ENSP00000265560	Q13107
9606.ENSP00000404375	P83881
9606.ENSP00000356416	P10155
9606.ENSP00000269397	O00257
9606.ENSP00000355388	Q99549
9606.ENSP00000235310	Q9UI95
9606.ENSP00000304642	Q9H6L5
9606.ENSP00000295987	P17600
9606.ENSP00000435289	P68402
9606.ENSP00000290949	P61421
9606.ENSP00000429986	Q9NPA8
9606.ENSP00000251871	Q9NVC6
9606.ENSP00000254942	Q15554
9606.ENSP00000287878	Q9UGJ0
9606.ENSP00000355747	P49810
9606.ENSP00000314897	O15123
9606.ENSP00000246069	P60981
9606.ENSP00000355361	Q08722
9606.ENSP00000371155	Q9BVL2
9606.ENSP00000354911	Q96CG3
9606.ENSP00000358784	P22001
9606.ENSP00000408367	P0CG13
9606.ENSP00000352257	P12956
9606.ENSP00000158771	Q9GZP9
9606.ENSP00000426503	P78317
9606.ENSP00000363641	P10599
9606.ENSP00000438886	Q96JB5
9606.ENSP00000328625	Q86YC3
9606.ENSP00000201031	Q92754
9606.ENSP00000439856	Q8IWX8
9606.ENSP00000263694	Q96DI7
9606.ENSP00000323246	Q96AV8
9606.ENSP00000358778	Q5T3J3
9606.ENSP00000309830	P63173
9606.ENSP00000295888	Q8IZQ1
9606.ENSP00000216442	Q9Y5K8
9606.ENSP00000365435	P20333
9606.ENSP00000431391	Q9BZZ5
9606.ENSP00000417235	Q86YW9
9606.ENSP00000310620	Q86XE0
9606.ENSP00000447942	Q99471
9606.ENSP00000360493	Q13950
9606.ENSP00000351338	O43157
9606.ENSP00000356671	P01008
9606.ENSP00000419081	Q96GE6
9606.ENSP00000281950	Q8WXD5
9606.ENSP00000446215	P62826
9606.ENSP00000320485	O14497
9606.ENSP00000229829	P06340
9606.ENSP00000243563	P09012
9606.ENSP00000376952	Q96AY2
9606.ENSP00000263187	O15457
9606.ENSP00000358140	Q14152
9606.ENSP00000296271	P08100
9606.ENSP00000450857	Q8WXE9
9606.ENSP00000306920	P16278
9606.ENSP00000225512	P56703
9606.ENSP00000479955	P55774
9606.ENSP00000435210	Q9NYF8
9606.ENSP00000375639	P0C1Z6
9606.ENSP00000311997	P12036
9606.ENSP00000357753	P07476
9606.ENSP00000339004	P55316
9606.ENSP00000319635	P25025
9606.ENSP00000369756	P18433
9606.ENSP00000306670	Q9BRJ7
9606.ENSP00000259324	Q8IWT6
9606.ENSP00000304593	O43257
9606.ENSP00000337332	Q8N6T7
9606.ENSP00000310928	Q03181
9606.ENSP00000335320	Q86UU0
9606.ENSP00000359910	O14818
9606.ENSP00000225916	Q92830
9606.ENSP00000295927	P26022
9606.ENSP00000271715	Q7Z3K3
9606.ENSP00000362727	Q8TEH3
9606.ENSP00000419425	P62937
9606.ENSP00000251588	Q9H6Q4
9606.ENSP00000350333	Q9H0E3
9606.ENSP00000279022	P24844
9606.ENSP00000299138	Q96QK1
9606.ENSP00000309031	Q96JH7
9606.ENSP00000262995	Q13480
9606.ENSP00000260270	P10109
9606.ENSP00000273047	P20339
9606.ENSP00000270172	Q9UJW3
9606.ENSP00000360869	P09914
9606.ENSP00000263390	O95402
9606.ENSP00000369899	Q7L523
9606.ENSP00000216487	Q8TB24
9606.ENSP00000303942	P14770
9606.ENSP00000228799	Q969R8
9606.ENSP00000376048	P20916
9606.ENSP00000363817	P28702
9606.ENSP00000312652	P41159
9606.ENSP00000264005	P04180
9606.ENSP00000380227	P13612
9606.ENSP00000382688	P29375
9606.ENSP00000377536	O95997
9606.ENSP00000355533	Q92736
9606.ENSP00000357863	Q969F1
9606.ENSP00000245157	Q9BXC9
9606.ENSP00000356840	P14859
9606.ENSP00000355651	P20338
9606.ENSP00000457991	Q6ZVD8
9606.ENSP00000351147	Q8WV16
9606.ENSP00000384924	Q7L3V2
9606.ENSP00000258526	O60486
9606.ENSP00000369666	Q6PCT2
9606.ENSP00000370196	O95248
9606.ENSP00000357292	Q9NRR5
9606.ENSP00000252486	P02649
9606.ENSP00000472929	P15498
9606.ENSP00000326550	Q9Y6A5
9606.ENSP00000380321	O75386
9606.ENSP00000229390	Q13242
9606.ENSP00000296161	Q8TDB6
9606.ENSP00000483300	Q13085
9606.ENSP00000260408	O14672
9606.ENSP00000479870	P20292
9606.ENSP00000229795	Q16539
9606.ENSP00000289902	P30273
9606.ENSP00000379888	P62241
9606.ENSP00000313034	Q969U6
9606.ENSP00000283351	Q9Y2L5
9606.ENSP00000311121	Q8TAA3
9606.ENSP00000362057	Q9Y5S8
9606.ENSP00000354623	Q9P202
9606.ENSP00000282356	Q16566
9606.ENSP00000464522	O14925
9606.ENSP00000469049	O43557
9606.ENSP00000354878	Q7Z4S6
9606.ENSP00000353444	P61020
9606.ENSP00000341243	Q9UBG7
9606.ENSP00000334564	Q9BUI4
9606.ENSP00000357103	Q16570
9606.ENSP00000379204	P18075
9606.ENSP00000358525	P01138
9606.ENSP00000481842	O00422
9606.ENSP00000363411	P50151
9606.ENSP00000270066	Q9H0W8
9606.ENSP00000347408	Q9Y2T2
9606.ENSP00000381448	P01034
9606.ENSP00000477908	P10147
9606.ENSP00000312734	Q92930
9606.ENSP00000361554	P35590
9606.ENSP00000274276	Q99650
9606.ENSP00000343690	Q14195
9606.ENSP00000421801	Q04756
9606.ENSP00000371420	Q14956
9606.ENSP00000477527	P23527
9606.ENSP00000433999	P13489
9606.ENSP00000279387	P60510
9606.ENSP00000262160	Q15796
9606.ENSP00000293441	Q9Y566
9606.ENSP00000263377	O60885
9606.ENSP00000378207	P24588
9606.ENSP00000358794	O15374
9606.ENSP00000003302	Q96RU2
9606.ENSP00000331305	Q14106
9606.ENSP00000376611	Q13569
9606.ENSP00000358081	O95817
9606.ENSP00000229195	Q9NZN8
9606.ENSP00000476117	Q9BV38
9606.ENSP00000365606	Q4V328
9606.ENSP00000343405	P53992
9606.ENSP00000445162	Q13889
9606.ENSP00000268231	Q8IYM1
9606.ENSP00000263233	P08247
9606.ENSP00000282516	Q6KC79
9606.ENSP00000298281	O94913
9606.ENSP00000246551	Q9UBK5
9606.ENSP00000396749	Q9P2N6
9606.ENSP00000369689	Q9NZT1
9606.ENSP00000371770	Q14512
9606.ENSP00000368459	Q9UHK0
9606.ENSP00000383558	P47871
9606.ENSP00000334122	P11487
9606.ENSP00000156471	O60306
9606.ENSP00000335091	Q8ND25
9606.ENSP00000403396	Q9BYI3
9606.ENSP00000365048	Q9Y275
9606.ENSP00000397441	Q9Y2V7
9606.ENSP00000209873	Q9NRG9
9606.ENSP00000365625	O60231
9606.ENSP00000314029	Q9H4L4
9606.ENSP00000254605	O43159
9606.ENSP00000205402	P09622
9606.ENSP00000292475	P56134
9606.ENSP00000219548	Q9UNE7
9606.ENSP00000336783	Q9HCJ0
9606.ENSP00000222330	P49840
9606.ENSP00000249776	Q9Y448
9606.ENSP00000390783	Q8WVM8
9606.ENSP00000262623	P20648
9606.ENSP00000440440	Q6VMQ6
9606.ENSP00000313967	P02746
9606.ENSP00000259339	O14657
9606.ENSP00000452762	P13804
9606.ENSP00000263238	P61158
9606.ENSP00000380252	Q16236
9606.ENSP00000254803	Q9NQZ2
9606.ENSP00000399968	Q15596
9606.ENSP00000368414	Q9UHQ4
9606.ENSP00000263035	Q96HY7
9606.ENSP00000362205	Q9NZC2
9606.ENSP00000401303	P29353
9606.ENSP00000245544	Q9BW27
9606.ENSP00000361634	Q9NR46
9606.ENSP00000302961	P34932
9606.ENSP00000467494	P48546
9606.ENSP00000306866	O95166
9606.ENSP00000347916	Q5QGZ9
9606.ENSP00000349588	Q01484
9606.ENSP00000403937	Q86VG3
9606.ENSP00000399888	P17096
9606.ENSP00000389631	O15143
9606.ENSP00000323867	P54619
9606.ENSP00000366271	Q8NHM5
9606.ENSP00000360058	O75474
9606.ENSP00000363826	Q9H461
9606.ENSP00000300026	P23284
9606.ENSP00000325819	P10589
9606.ENSP00000400142	Q01844
9606.ENSP00000263100	P04217
9606.ENSP00000384537	Q02952
9606.ENSP00000345464	Q6VVB1
9606.ENSP00000477868	O94842
9606.ENSP00000462099	Q8WWW0
9606.ENSP00000354487	P37275
9606.ENSP00000434729	Q99437
9606.ENSP00000438244	D3W0D1
9606.ENSP00000265165	Q9UJU2
9606.ENSP00000268150	Q08431
9606.ENSP00000362688	Q13347
9606.ENSP00000323696	O75718
9606.ENSP00000290299	P48047
9606.ENSP00000295899	Q6I9Y2
9606.ENSP00000221419	P14866
9606.ENSP00000424328	Q9NP92
9606.ENSP00000267116	Q8NB46
9606.ENSP00000430684	O14920
9606.ENSP00000264028	P48444
9606.ENSP00000307701	P62079
9606.ENSP00000434516	Q16881
9606.ENSP00000377681	Q13283
9606.ENSP00000331901	P26641
9606.ENSP00000239223	P28562
9606.ENSP00000345731	Q12959
9606.ENSP00000419692	P19793
9606.ENSP00000381266	P57081
9606.ENSP00000226798	Q14331
9606.ENSP00000384597	Q9UNN4
9606.ENSP00000341021	P60321
9606.ENSP00000355114	Q5T6F0
9606.ENSP00000325313	Q66K74
9606.ENSP00000339824	P22607
9606.ENSP00000348838	O00762
9606.ENSP00000369127	P31689
9606.ENSP00000372482	Q9BV90
9606.ENSP00000406162	Q99873
9606.ENSP00000379111	P24394
9606.ENSP00000394888	Q8NF50
9606.ENSP00000385571	Q9H2X6
9606.ENSP00000311219	Q8IWR1
9606.ENSP00000380697	Q92985
9606.ENSP00000159111	O94953
9606.ENSP00000377617	P13995
9606.ENSP00000348099	Q9NR12
9606.ENSP00000331831	Q14393
9606.ENSP00000241261	P50591
9606.ENSP00000381293	P46459
9606.ENSP00000439056	O94927
9606.ENSP00000320295	Q13509
9606.ENSP00000323856	Q15149
9606.ENSP00000254066	P10276
9606.ENSP00000267430	Q8IYD8
9606.ENSP00000388566	P49662
9606.ENSP00000369017	P51460
9606.ENSP00000483757	P59103
9606.ENSP00000354458	P07357
9606.ENSP00000349430	O60814
9606.ENSP00000231948	Q96SW2
9606.ENSP00000347942	P07949
9606.ENSP00000216122	P33992
9606.ENSP00000377265	Q92481
9606.ENSP00000418070	Q9NQS3
9606.ENSP00000273610	Q96RP3
9606.ENSP00000302476	Q16082
9606.ENSP00000354855	Q14494
9606.ENSP00000262507	O75208
9606.ENSP00000421842	Q9BS18
9606.ENSP00000368797	Q8WVZ9
9606.ENSP00000267082	P26010
9606.ENSP00000228027	Q96PD7
9606.ENSP00000378295	Q9NQS7
9606.ENSP00000327889	Q6P9B9
9606.ENSP00000438262	Q9UDY2
9606.ENSP00000479606	Q00610
9606.ENSP00000356000	O75051
9606.ENSP00000253669	Q9BT25
9606.ENSP00000355541	Q9H583
9606.ENSP00000346012	Q969Q0
9606.ENSP00000344314	O75665
9606.ENSP00000343526	O94782
9606.ENSP00000325120	P06401
9606.ENSP00000349131	Q9BXY4
9606.ENSP00000464006	Q9UKF7
9606.ENSP00000438949	O00305
9606.ENSP00000386921	Q9P2M4
9606.ENSP00000478962	Q9Y3M2
9606.ENSP00000301585	Q14197
9606.ENSP00000370460	Q6UX04
9606.ENSP00000373715	Q8IU60
9606.ENSP00000254337	Q66K64
9606.ENSP00000263851	P13232
9606.ENSP00000333666	Q9BV57
9606.ENSP00000364210	Q15109
9606.ENSP00000363640	O43189
9606.ENSP00000261796	Q9UHF5
9606.ENSP00000380888	Q9UHV7
9606.ENSP00000287957	Q8WUU5
9606.ENSP00000302783	Q9Y5R8
9606.ENSP00000338207	P25800
9606.ENSP00000393097	P14867
9606.ENSP00000270625	P62280
9606.ENSP00000358320	Q9BT43
9606.ENSP00000447488	O14910
9606.ENSP00000354910	O14511
9606.ENSP00000477848	Q9NY61
9606.ENSP00000327054	Q03252
9606.ENSP00000337976	O43463
9606.ENSP00000381958	Q8IVT5
9606.ENSP00000265967	Q9UPZ3
9606.ENSP00000356329	Q6H3X3
9606.ENSP00000361366	P35247
9606.ENSP00000480489	Q9H5P4
9606.ENSP00000393139	O00311
9606.ENSP00000324124	P62875
9606.ENSP00000326018	Q9BXM0
9606.ENSP00000353600	P0DMM9
9606.ENSP00000374529	O75909
9606.ENSP00000361599	Q8N300
9606.ENSP00000261917	Q9Y3Q4
9606.ENSP00000321744	P62807
9606.ENSP00000369055	P15291
9606.ENSP00000307491	Q8TAF3
9606.ENSP00000362068	Q7Z7C8
9606.ENSP00000311500	Q6P582
9606.ENSP00000297504	Q9NUT2
9606.ENSP00000362410	Q9Y5Q3
9606.ENSP00000290541	P28070
9606.ENSP00000428417	Q86UR5
9606.ENSP00000282572	P22674
9606.ENSP00000337393	Q9UBK9
9606.ENSP00000312134	P13727
9606.ENSP00000371594	O60262
9606.ENSP00000434552	Q8IZL2
9606.ENSP00000355050	Q8WYA6
9606.ENSP00000248846	Q96RT7
9606.ENSP00000376167	Q13098
9606.ENSP00000217133	Q9H4B7
9606.ENSP00000258169	Q99547
9606.ENSP00000362795	P49682
9606.ENSP00000354688	Q8TCE6
9606.ENSP00000261845	Q16659
9606.ENSP00000343925	Q92731
9606.ENSP00000363458	Q5SW96
9606.ENSP00000236192	O75379
9606.ENSP00000373354	Q53H47
9606.ENSP00000443113	Q8N3Z6
9606.ENSP00000431926	Q9C0C7
9606.ENSP00000326804	Q13616
9606.ENSP00000371084	Q9Y2Q0
9606.ENSP00000314976	Q9UHF4
9606.ENSP00000226319	Q6IE81
9606.ENSP00000298552	Q92574
9606.ENSP00000380044	P49674
9606.ENSP00000302629	Q70JA7
9606.ENSP00000346300	P46109
9606.ENSP00000370337	O94986
9606.ENSP00000369213	O95786
9606.ENSP00000420195	O75494
9606.ENSP00000353099	P01911
9606.ENSP00000363661	P78318
9606.ENSP00000391457	K7EIY8
9606.ENSP00000362444	O95886
9606.ENSP00000237837	Q9GZV9
9606.ENSP00000380033	Q92841
9606.ENSP00000472836	Q9BQD3
9606.ENSP00000310260	Q9UL03
9606.ENSP00000363124	Q9BVI0
9606.ENSP00000337065	O95715
9606.ENSP00000378529	Q9UM11
9606.ENSP00000380904	P05423
9606.ENSP00000374280	Q92541
9606.ENSP00000369538	P50395
9606.ENSP00000454264	Q9Y5A7
9606.ENSP00000342215	P43628
9606.ENSP00000288840	O43541
9606.ENSP00000271638	P31949
9606.ENSP00000300061	P51170
9606.ENSP00000390436	P10070
9606.ENSP00000254958	P78504
9606.ENSP00000284154	Q13588
9606.ENSP00000301457	O95182
9606.ENSP00000350359	Q02930
9606.ENSP00000306881	Q15436
9606.ENSP00000339992	E9PPL8
9606.ENSP00000301396	Q8IZL8
9606.ENSP00000337014	Q6ZVN8
9606.ENSP00000364293	Q969E8
9606.ENSP00000291890	O76036
9606.ENSP00000358854	Q15542
9606.ENSP00000378306	P16298
9606.ENSP00000329991	Q8IU54
9606.ENSP00000243346	Q13287
9606.ENSP00000199814	Q9NW64
9606.ENSP00000309572	O14746
9606.ENSP00000418082	P61513
9606.ENSP00000218104	P33897
9606.ENSP00000258821	Q8N0Z6
9606.ENSP00000402301	Q86VI4
9606.ENSP00000321195	Q9Y2G3
9606.ENSP00000306497	P48050
9606.ENSP00000343144	Q9BYG4
9606.ENSP00000354947	P47755
9606.ENSP00000378578	P51825
9606.ENSP00000384823	Q86XK2
9606.ENSP00000304327	Q9NQ92
9606.ENSP00000359991	P18669
9606.ENSP00000329403	P48539
9606.ENSP00000305941	O75445
9606.ENSP00000382423	Q13233
9606.ENSP00000358862	Q9BYE7
9606.ENSP00000363136	P46089
9606.ENSP00000343054	P52756
9606.ENSP00000428924	P07948
9606.ENSP00000296051	Q969F9
9606.ENSP00000478303	P19388
9606.ENSP00000301972	Q8NFW9
9606.ENSP00000277746	Q96F24
9606.ENSP00000468897	P25090
9606.ENSP00000337168	Q9H4G0
9606.ENSP00000345837	Q9C005
9606.ENSP00000428982	P24863
9606.ENSP00000356807	O75663
9606.ENSP00000424827	P46934
9606.ENSP00000369131	O75182
9606.ENSP00000244763	P43307
9606.ENSP00000317473	P53611
9606.ENSP00000313933	Q6AI39
9606.ENSP00000266376	Q13936
9606.ENSP00000339467	P84095
9606.ENSP00000365588	Q14676
9606.ENSP00000365131	P46379
9606.ENSP00000336127	Q86TV6
9606.ENSP00000266544	Q16795
9606.ENSP00000359829	Q8TEY7
9606.ENSP00000301336	Q96NA2
9606.ENSP00000291386	Q9NP77
9606.ENSP00000283928	Q86VZ6
9606.ENSP00000216277	P51003
9606.ENSP00000083182	Q92624
9606.ENSP00000359727	O95816
9606.ENSP00000297579	Q9NV06
9606.ENSP00000266679	A0A3B3ISW1
9606.ENSP00000408617	Q9UKV0
9606.ENSP00000326119	Q13794
9606.ENSP00000342307	Q08050
9606.ENSP00000262494	P09471
9606.ENSP00000484105	P49643
9606.ENSP00000380901	P25067
9606.ENSP00000445868	Q4VC05
9606.ENSP00000379364	Q9H8S9
9606.ENSP00000466090	P08246
9606.ENSP00000469613	P49771
9606.ENSP00000337949	P34969
9606.ENSP00000347451	Q96FE5
9606.ENSP00000480514	Q9UM00
9606.ENSP00000215565	P17568
9606.ENSP00000403104	Q6IA17
9606.ENSP00000441065	P53985
9606.ENSP00000371234	Q717R9
9606.ENSP00000354633	Q15544
9606.ENSP00000437737	P28223
9606.ENSP00000380271	Q8WZA2
9606.ENSP00000333639	Q8IZJ0
9606.ENSP00000452871	Q04726
9606.ENSP00000420174	P60508
9606.ENSP00000222747	O95859
9606.ENSP00000418734	Q5VVJ2
9606.ENSP00000263083	Q9BZG8
9606.ENSP00000265563	P13861
9606.ENSP00000407323	Q99848
9606.ENSP00000305302	Q695T7
9606.ENSP00000327145	Q14315
9606.ENSP00000362339	Q9NR31
9606.ENSP00000352438	Q15366
9606.ENSP00000394757	Q92618
9606.ENSP00000221459	Q9HAP6
9606.ENSP00000259808	Q13546
9606.ENSP00000337289	Q7L2Z9
9606.ENSP00000365851	P35226
9606.ENSP00000427679	P55157
9606.ENSP00000351926	O95782
9606.ENSP00000480421	Q9BXP5
9606.ENSP00000380718	Q9Y232
9606.ENSP00000225941	Q9P2A4
9606.ENSP00000340900	Q5JRA6
9606.ENSP00000369176	O95139
9606.ENSP00000349970	Q9Y282
9606.ENSP00000248958	Q9HCN8
9606.ENSP00000358272	Q9P032
9606.ENSP00000236671	P07339
9606.ENSP00000361548	P40238
9606.ENSP00000360216	P04053
9606.ENSP00000340305	G3V2F7
9606.ENSP00000357644	Q8WXI9
9606.ENSP00000380855	Q9BQ51
9606.ENSP00000166244	P29322
9606.ENSP00000353344	P15036
9606.ENSP00000346839	P02751
9606.ENSP00000484687	Q15649
9606.ENSP00000414851	Q6IA86
9606.ENSP00000369217	Q9Y4X5
9606.ENSP00000355206	P03897
9606.ENSP00000242728	Q9C0J9
9606.ENSP00000296417	P0C0S5
9606.ENSP00000357731	P23490
9606.ENSP00000317714	Q12846
9606.ENSP00000361021	P60484
9606.ENSP00000297347	Q96HR3
9606.ENSP00000282499	P48058
9606.ENSP00000293805	Q8N143
9606.ENSP00000363390	Q969Q1
9606.ENSP00000356587	Q9NP85
9606.ENSP00000223029	Q13155
9606.ENSP00000343535	Q93009
9606.ENSP00000281031	O95298
9606.ENSP00000361359	P25942
9606.ENSP00000276927	P01562
9606.ENSP00000337797	Q9HB75
9606.ENSP00000341779	P36873
9606.ENSP00000368831	O60749
9606.ENSP00000257248	P27352
9606.ENSP00000347197	P21730
9606.ENSP00000257749	Q9BYV9
9606.ENSP00000441600	P51677
9606.ENSP00000403524	Q7Z569
9606.ENSP00000261622	Q01650
9606.ENSP00000358464	Q9UQ13
9606.ENSP00000333633	Q13330
9606.ENSP00000354782	P20963
9606.ENSP00000362592	Q09028
9606.ENSP00000377027	Q8WUH2
9606.ENSP00000389326	Q9BYF1
